show_id_imdb,title,type_orginal,director_orginal,country_orginal,date_added_orginal,release_year_orginal,listed_in_orginal,description_orginal,duration,rating_imdb
80160759,A Christmas Prince,Movie,Alex Zamm,United States,"November 17, 2017",2017,"Children & Family Movies, Dramas, Romantic Movies",Christmas comes early for an aspiring young journalist when she's sent abroad to get the scoop on a dashing prince who's poised to be king.,92 min,6.1
81029841,A Christmas Prince: The Royal Baby,Movie,John Schultz,United States,"December 5, 2019",2019,"Children & Family Movies, Dramas, Romantic Movies","Christmas brings the ultimate gift to Aldovia: a royal baby. But first, Queen Amber must save her family and kingdom by unwrapping a monarchy mystery.",85 min,5.5
80238204,A Christmas Prince: The Royal Wedding,Movie,John Schultz,United States,"November 30, 2018",2018,"Children & Family Movies, Dramas, Romantic Movies","A year after helping Richard secure the crown, Amber returns to Aldovia to plan their wedding. But her simple tastes clash with royal protocol.",93 min,5.5
80163222,A Christmas Special: Miraculous: Tales of Ladybug & Cat Noir,Movie,Thomas Astruc,"France, South Korea, Japan","December 20, 2016",2016,Movies,Parisian teen Marinette transforms herself into superhero Ladybug to find her lonely secret crush Adrien when he runs away from home at Christmas.,22 min,0
60036237,A Cinderella Story,Movie,Mark Rosman,"United States, Canada","January 1, 2020",2004,"Children & Family Movies, Comedies",Teen Sam meets the boy of her dreams at a dance before returning to toil in her stepmother's diner. Can her lost cell phone bring them together?,95 min,6.3
81148811,A Cinderella Story: Christmas Wish,Movie,Michelle Johnston,United States,"December 1, 2019",2019,"Children & Family Movies, Comedies, Music & Musicals","Despite her vain stepmother and mean stepsisters, an aspiring singer works as an elf at a Christmas tree lot and finds her own holiday miracle.",86 min,5.4
70060380,A Dangerous Woman,Movie,Stephen Gyllenhaal,United States,"April 1, 2018",1993,"Dramas, Romantic Movies","At the center of this engrossing melodrama is a Golden Globe-nominated turn by Debra Winger, who plays a sheltered, slow-witted woman living with her widowed Aunt Frances while working at a dry cleaners.",101 min,6.2
81214223,A Fairly Odd Summer,Movie,Savage Steve Holland,United States,"November 2, 2019",2014,"Children & Family Movies, Comedies","In this live-action adventure, the gang heads to Hawaii, where Timmy learns the source of all fairy magic is in dangerous hands.",68 min,4.9
81127902,A Fall from Grace,Movie,Tyler Perry,United States,"January 17, 2020",2020,"Dramas, Thrillers","When gentle, law-abiding Grace confesses to killing her new husband, her skeptical young lawyer sets out to uncover the truth. A film by Tyler Perry.",121 min,6.1
80089199,A Family Affair,Movie,Tom Fassaert,"Netherlands, Denmark, South Africa","October 16, 2016",2015,"Documentaries, International Movies",The filmmaker hunts for the missing puzzle pieces of his family history during a visit with a complex and controversial figure: his grandmother.,111 min,7.2
80125782,A Family Man,Movie,Mark Williams,"Canada, United States","December 15, 2019",2016,Dramas,A ruthless corporate headhunter battles his rival for a promotion while dealing with a family crisis that threatens to derail his career.,110 min,6.7
81004748,A Family Reunion Christmas,Movie,Robbie Countryman,United States,"December 9, 2019",2019,Movies,M'Dear and her sisters struggle to keep their singing act together before a church Christmas pageant while Grandpa teaches the kids a valuable lesson.,29 min,5.9
80136925,A Flying Jatt,Movie,Remo D'Souza,India,"November 15, 2017",2016,"Action & Adventure, International Movies, Sci-Fi & Fantasy",A timid man gets unexpected superpowers while trying to save his family's land and a sacred tree from a ruthless tycoon.,142 min,3.9
81073387,A Fortunate Man,Movie,Bille August,Denmark,"April 20, 2019",2018,"Dramas, International Movies","A gifted engineer flees his austere roots to pursue wealth and success among Copenhagen's elite, but the pride propelling him threatens to be his ruin.",168 min,7.4
80107084,A Futile and Stupid Gesture,Movie,David Wain,United States,"January 26, 2018",2018,Comedies,"In a brief life full of triumph and failure, ""National Lampoon"" co-founder Doug Kenney built a comedy empire, molding pop culture in the 1970s.",102 min,6.9
80173542,A Ghost Story,Movie,David Lowery,United States,"January 7, 2020",2017,"Dramas, Independent Movies","Following a fatal car crash, a man's spirit remains stuck in the home he shared with his wife as doors into the past and future begin to open.",92 min,6.8
70262783,A Glimpse Inside the Mind of Charles Swan III,Movie,Roman Coppola,United States,"July 15, 2018",2012,"Comedies, Independent Movies","When his girlfriend walks out and leaves him a wreck, a graphic designer – who seemed to have it all – sets out to discover where he went wrong.",86 min,5.1
80140364,A Good Wife,TV Show,,Taiwan,"January 1, 2017",2013,"International TV Shows, Romantic TV Shows, TV Dramas","As her seemingly idyllic life begins to crumble, a lonely woman in a restrictive marriage starts an affair with a gentle bookstore owner.",1 Season,6.6
80144358,A Grand Night In: The Story of Aardman,Movie,Richard Mears,United Kingdom,"November 1, 2016",2015,Documentaries,"Aardman Animations icons Wallace & Gromit, Morph and more join fans and collaborators for a retrospective celebrating the studio's 40th anniversary.",59 min,7.5
80190840,A Gray State,Movie,Erik Nelson,United States,"December 25, 2017",2017,Documentaries,"This documentary dissects the case of a filmmaker whose death, along with the deaths of his wife and daughter, sparked alt-right conspiracy theories.",93 min,6.2
81147293,A Haunting at Silver Falls: The Return,Movie,Teo Konuralp,United States,"September 17, 2019",2019,"Horror Movies, Independent Movies","When the ghost of her serial killer aunt seemingly resurfaces, Jordan must return to Silver Falls in hopes of finally putting an end to the torment.",80 min,3.6
80082749,A Heavy Heart,Movie,Thomas Stuber,Germany,"February 15, 2017",2015,"Dramas, Independent Movies, International Movies","Long past his heyday, a still-virile boxer tries to reconnect with his daughter as he confronts the onset of a terminal, degenerative neural disorder.",109 min,7.1
70209267,A Holiday Engagement,Movie,Jim Fall,United States,"November 4, 2019",2011,"Children & Family Movies, Comedies, Romantic Movies",Hilary's plan to hire a good-looking guy to act as her boyfriend backfires when she brings him home for the holidays to try and fool her family.,92 min,6.2
81029737,A Home with A View,Movie,Herman Yau,Hong Kong,"April 30, 2019",2019,"Comedies, International Movies","When a neighbor blocks their view of the city with a commercial billboard, a Hong Kong family resorts to drastic, imaginative measures to take it down.",92 min,5.8
80189155,A House of Blocks,TV Show,,Taiwan,"September 1, 2017",2017,"International TV Shows, TV Dramas, TV Horror","Yijuan and her mentally ill sister Kaiqi struggle to be happy in the face of misfortune, criminal intrigue, marital strife, an exorcism and a ghost.",1 Season,6.7
80134149,A Kind of Murder,Movie,Andy Goddard,United States,"May 1, 2017",2016,Thrillers,"Obsessed with an unsolved murder case, a crime novelist stuck in an unhappy marriage fantasizes about killing his wife, who soon turns up dead.",96 min,5.3
80214405,A Korean Odyssey,TV Show,,South Korea,"March 5, 2019",2017,"International TV Shows, Korean TV Shows, Romantic TV Shows",A self-serving mythical creature's bid for invincibility backfires when he finds himself at the mercy of a woman who can see otherworldly beings.,1 Season,8.6
81041391,A Land Imagined,Movie,Yeo Siew Hua,"France, Netherlands, Singapore","April 13, 2019",2019,"Dramas, International Movies",A cop in Singapore investigates the disappearance of a Chinese migrant construction worker who spent sleepless nights playing a mysterious video game.,95 min,6.3
81009815,A Leaf of Faith,Movie,Chris Bell,United States,"August 27, 2018",2018,Documentaries,"This documentary takes a deep dive into the benefits, dangers and lingering questions around Kratom leaf as an alternative to opioid painkillers.",87 min,7.7
80017099,A Little Chaos,Movie,Alan Rickman,United Kingdom,"April 17, 2019",2014,"Dramas, Independent Movies, International Movies","A willful young woman is hired to design a garden at Versailles for Louis XIV. Soon, she's ensnared in political and romantic complications.",113 min,6.7
80193475,A Little Help with Carol Burnett,TV Show,,United States,"May 4, 2018",2018,"Stand-Up Comedy & Talk Shows, TV Comedies","Comedy icon Carol Burnett returns to TV with a panel of clever kids, who help adults and celebrity guests solve their problems with brutal honesty.",1 Season,6.6
81185502,A Little Thing Called First Love,TV Show,,China,"October 26, 2019",2019,"International TV Shows, Romantic TV Shows, Teen TV Shows",A shy college student with a knack for drawing develops a crush on a musically gifted classmate and embarks on a journey of self-discovery.,1 Season,8.5
80239640,A Love So Beautiful,TV Show,,South Korea,"December 28, 2020",2020,"International TV Shows, Romantic TV Shows, TV Comedies","Love is as tough as it is sweet for a lovestruck teenager, whose relationship with her next-door neighbor transforms as they grow into adulthood.",1 Season,8.5
70090072,A Love Story,Movie,Maryo J. De los Reyes,Philippines,"March 14, 2019",2007,"Dramas, International Movies, Romantic Movies","Self-made millionaire Ian thinks he's found happiness when he marries caring Joanna, but his love is put to the test when he meets stewardess Karyn.",117 min,7.7
80094387,A Man Called God,TV Show,,South Korea,"March 12, 2019",2010,"Crime TV Shows, International TV Shows, Korean TV Shows","Raised in America, government agent Choi Kang-Ta returns to Korea with the skills of an assassin and a thirst for revenge on his father’s killers.",1 Season,6.4
80123743,A Mighty Team,Movie,Thomas Sorriaux,France,"October 15, 2016",2016,"Comedies, International Movies, Sports Movies","When a fit of anger leads to a serious injury, a sidelined soccer star returns to his hometown and reluctantly agrees to train the local youth.",97 min,0
81035869,A Mission in an Old Movie,Movie,Ahmad El-Badri,,"April 25, 2019",2012,"Comedies, International Movies",A young man struggles with his overbearing mother while looking for romance and a way to kick-start his show business career.,98 min,0
80017021,A Most Violent Year,Movie,J.C. Chandor,"United Arab Emirates, United States","July 22, 2018",2014,"Dramas, Thrillers",Abel Morales tries to avoid corruption's easy path as he pursues the American Dream amid an increasingly violent business war in 1981 New York City.,125 min,7
80044562,A Murder in the Park,Movie,"Christopher S. Rech, Brandon Kimber",United States,"April 28, 2017",2014,Documentaries,"This documentary excoriates a noted anti-death-penalty activist and his team, whose questionable methods got a convicted killer freed in 1999.",91 min,7.3
80994442,A new Capitalism,Movie,,Brazil,"June 12, 2018",2017,"Documentaries, International Movies","Entrepreneurs worldwide explore alternatives to current capitalist structures, advocating for profitable businesses that also tackle social inequality.",76 min,6.5
18066997,A Night at the Roxbury,Movie,John Fortenberry,United States,"December 1, 2019",1998,"Comedies, Cult Movies","After a run-in with Richard Grieco, dimwits Doug and Steve gain entry to a swanky nightclub in this comedy based on a ""Saturday Night Live"" sketch.",82 min,6.5
